0.2,0.365305266698925
0.4,0.247141609959442
0.6,0.17130590552938
0.8,0.247953016569113
1,0.591870642146546
1.2,0.516223544922724
1.4,0.723798061812772
1.6,0.635540573364807
1.8,0.582585569916375
2,0.647918732414666
2.2,0.633127386303357
2.4,0.313956784153646
2.6,0.0801416786645177
2.8,0.230392999902591
3,0.115751011321322
3.2,0.106997581335605
3.4,0.0451425493601221
3.6,0.191471761275011
3.8,0.335188228428223
4,0.894785180442057
4.2,1.82491130519983
4.4,1.70475259683576
4.6,1.57628960584307
4.8,1.36842493266246
5,0.900046494658994
5.2,0.584345298382914
5.4,0.0840728676403444
5.6,0.114574914475838
5.8,0.735248122721885
6,0.359845114104104
6.2,0.00277219336570056
6.4,0.191940705669793
6.6,0.00865159437148577
6.8,0.134004069690633
7,0.718077654518083
7.2,0.793874160139751
7.4,0.925057974007615
7.6,0.830443808755518
7.8,0.99886043198768
8,1.50939391962783
8.2,2.02612555868484
8.4,1.63051984554625
8.6,1.54000415003901
8.8,1.16767507555514
9,1.31890761354612
9.2,0.867408159650267
9.4,0.647818140185876
9.6,0.324343440430738
9.8,0.180395716653038
10,0.57117164326587
10.2,0.853554329331303
10.4,0.582675280794433
10.6,1.13637646214323
10.8,1.06119494980845
11,0.632752006861949
11.2,0.67626157448845
11.4,0.79569211136797
11.6,0.35195451496449
11.8,0.608729342880622
12,1.02831431035452
12.2,0.634758100503632
12.4,0.546805686612288
12.6,0.411094082753323
12.8,0.26053472995153
13,0.26162103626956
13.2,0.723405624443188
13.4,0.771684239230126
13.6,0.919984158501052
13.8,0.747267352083725
14,0.45431434211855
14.2,0.333405697723379
14.4,0.73208710747204
14.6,0.756331663541545
14.8,0.698183682894864
15,0.396471232334846
15.2,0.14831022769323
15.4,0.539449711969382
15.6,0.815799380595479
15.8,0.647053221595598
16,0.334913922596002
16.2,0.428008054874567
16.4,0.0458752742362663
16.6,0.165985985532473
16.8,0.55756727221592
17,0.23395176308594
17.2,0.277054831369924
17.4,0.375027097188223
17.6,0.0588164745066706
17.8,0.316063475123656
18,0.382677772635134
18.2,0.453622976698966
18.4,0.0329120206357061
18.6,0.251174978230495
18.8,0.488620839022957
19,0.807633408245096
19.2,1.12745969854066
19.4,1.34067422166152
19.6,0.929470898970465
19.8,0.672020887911344
20,0.0838912196336139
20.2,0.351475291908912
20.4,0.277892729953265
20.6,0.364238842118141
20.8,0.408381022266298
21,0.376173651799292
21.2,0.345173067213068
21.4,0.221322080229953
21.6,0.0432945946366772
21.8,0.31818347839274
22,0.463566677075733
22.2,0.510248099348246
22.4,0.783742401413804
22.6,0.643314604468685
22.8,0.532684512883066
23,0.287399660505514
23.2,0.00580730878616009
23.4,0.630256959913567
23.6,0.859502857075029
23.8,0.515538471002486
24,0.659336538595568
24.2,0.211638841954198
24.4,0.145664575767512
24.6,0.0105366423281907
24.8,0.231705955584289
25,0.675755086157267
25.2,0.639355940166837
25.4,0.78726789148979
25.6,0.676749210468984
25.8,1.11714827319463
26,1.1929764689464
26.2,1.21500342555581
26.4,1.05259959200001
26.6,1.29027419236448
26.8,1.33031564922211
27,1.15910194305107
27.2,1.33486445487193
27.4,1.46622457443328
27.6,0.967148137393053
27.8,1.20972698460935
28,1.60473579253318
28.2,1.46623728243739
28.4,1.2898168427117
28.6,1.27049932458166
28.8,1.35808035101542
29,1.43147121088688
29.2,1.74887439420519
29.4,1.82655487794094
29.6,1.96948277750525
29.8,2.06934577961994
30,1.43404319453069
30.2,0.683075109698365
30.4,0.586825126332627
30.6,0.393742799779488
30.8,0.114633556343477
31,0.14650746027408
31.2,0.324549552964044
31.4,0.958941639288923
31.6,1.37138629919926
31.8,1.53595157130815
32,1.33734411433926
32.2,1.46581416451525
32.4,1.51191409855537
32.6,1.65381217891223
32.8,1.73548814226498
33,2.20927598529687
33.2,2.36636212486516
33.4,2.26040244362082
33.6,2.78918259751038
33.8,2.36374852389673
34,1.99646445948846
34.2,2.13904805860923
34.4,2.04429346734818
34.6,2.1528913777689
34.8,2.09143721990495
35,1.80313665298272
35.2,1.67070928707403
35.4,1.9637766370563
35.6,2.04456257613981
35.8,1.83573891965344
36,2.00937411154626
36.2,2.29349650144334
36.4,2.34297516692624
36.6,2.49031906554802
36.8,2.53991695293658
37,2.43329264436139
37.2,2.63426828401981
37.4,2.76107025869158
37.6,2.44256407396048
37.8,1.96562949392717
38,2.22012346507563
38.2,2.21422658824793
38.4,2.42297962132761
38.6,2.21441297976918
38.8,2.52375276106625
39,2.33987120438152
39.2,2.72068089025794
39.4,2.21644624973635
39.6,2.29903252831267
39.8,1.91856651676514
40,1.65516267145981
40.2,1.06312370741998
40.4,0.546604929838793
40.6,0.360605504415389
40.8,0.399790804885242
41,0.311715455776209
41.2,0.0371041677198889
41.4,0.294816279912567
41.6,0.857548438088088
41.8,1.17177565650658
42,0.645684088141138
42.2,0.756721001112425
42.4,1.03163490635797
42.6,1.19950635642334
42.8,1.3544242602616
43,0.978644810534178
43.2,0.382827280181886
43.4,0.230805055741143
43.6,0.543476903012959
43.8,0.645784724840553
44,0.944314330021854
44.2,1.12732406105712
44.4,0.659677592650411
44.6,0.338631828134481
44.8,0.0563287186450623
45,0.633523885207069
45.2,0.771400160234322
45.4,0.0273957901990514
45.6,0.281683884349405
45.8,0.229791717834928
46,0.368746629887852
46.2,0.0676727738915588
46.4,0.00626557011139539
46.6,0.180099989170571
46.8,0.394591645546541
47,0.563117105588958
47.2,0.814147415122676
47.4,0.0488978246788747
47.6,0.484062748327801
47.8,0.390995277652451
48,0.632725197129759
48.2,0.348976988176645
48.4,0.422669138497554
48.6,0.62412966043118
48.8,1.00729224963274
49,1.38443818044499
49.2,1.05893232960955
49.4,1.37210270023209
49.6,1.7781412847624
49.8,1.73578550276284
50,2.07878995310239
50.2,2.67486308245077
50.4,2.57859507179779
50.6,2.43072421584694
50.8,2.32123489061175
51,1.82601499218862
51.2,2.0159508335727
51.4,2.27881561925918
51.6,2.07495218578981
51.8,2.02251943848819
52,2.39629887754575
52.2,2.41902632827828
52.4,2.30170758554002
52.6,2.46186696859269
52.8,2.01415982531449
53,1.73678398126032
53.2,1.5628880714811
53.4,1.15299452504613
53.6,1.44881697307704
53.8,1.96460649679318
54,1.96188673071853
54.2,2.30862308060466
54.4,2.42416322941244
54.6,2.13197077742893
54.8,2.15814530397128
55,2.32653054846764
55.2,1.61473931057333
55.4,1.26829533092928
55.6,1.51278416527734
55.8,1.34828005559004
56,1.04043414918135
56.2,1.37449311984309
56.4,1.04503310627507
56.6,0.617701731283262
56.8,0.631904953346208
57,0.471850110326244
57.2,0.161790356102983
57.4,0.276542997195349
57.6,0.735004255063529
57.8,0.572047639211377
58,0.420367398691752
58.2,0.34923227210453
58.4,0.25624577961716
58.6,0.231941707088311
58.8,0.825268348971633
59,0.580667344765487
59.2,0.866500989907934
59.4,0.902333333548739
59.6,0.314947284407509
59.8,0.377803279102551
60,0.454203206321438
60.2,0.214507096103148
60.4,0.171222944780283
60.6,0.305890518306654
60.8,0.518068999085074
61,0.162523763534267
61.2,0.0997265067680075
61.4,0.245913053397459
61.6,0.118421909096639
61.8,0.0993987641736283
62,0.0521284107472582
62.2,0.103527433134047
62.4,0.105001344370208
62.6,0.127651451928045
62.8,0.0506911561512595
63,0.342429825284682
63.2,0.588668336594168
63.4,0.690369206699728
63.6,0.152639227091242
63.8,0.279835907986381
64,0.332649808050263
64.2,0.402919408618459
64.4,0.11300236504357
64.6,0.868349215166205
64.8,0.142185415576648
65,0.463585143097987
65.2,0.492317256147004
65.4,0.244300055007869
65.6,0.728716509262199
65.8,0.401610270280571
66,0.191268825196232
66.2,0.271209403338389
66.4,0.296147363789686
66.6,0.0862394790690928
66.8,0.195958302317365
67,0.145320979292336
67.2,0.327752932326916
67.4,0.733247677854052
67.6,0.107576956637899
67.8,0.346899019121338
68,0.104314767252987
68.2,0.0523145620702508
68.4,0.289594205527465
68.6,0.447521933109925
68.8,0.374209603888289
69,0.373723090814025
69.2,0.0708846342963056
69.4,0.348764850875085
69.6,0.855917370478238
69.8,0.796477933344676
70,0.72700412828388
70.2,0.876024988285963
70.4,0.964801774888429
70.6,1.21107362486416
70.8,1.56638427055492
71,1.71013397779362
71.2,1.9174523962605
71.4,2.1035038448895
71.6,2.34872297580216
71.8,2.24306821087785
72,1.95749948664735
72.2,1.50776509794585
72.4,1.35074666754497
72.6,1.34274773978646
72.8,1.27292836600571
73,1.3371149693732
73.2,1.35177410747642
73.4,1.29042957020258
73.6,1.45282391281893
73.8,1.4319931005661
74,1.24376647393103
74.2,1.82628655844098
74.4,1.99318474043062
74.6,2.13907607693307
74.8,2.1036093000539
75,2.11879073957604
75.2,2.55334400475226
75.4,2.92709735628929
75.6,3.17068661219821
75.8,3.36973995901667
76,3.223861240064
76.2,3.18406561292201
76.4,2.66939173753298
76.6,2.35752037632847
76.8,2.37671582594629
77,2.07079581987762
77.2,1.96920956442321
77.4,1.67769270887439
77.6,1.52223625966201
77.8,1.38141300233573
78,1.11309825830276
78.2,0.980410326605949
78.4,0.831496616143824
78.6,0.760938576212624
78.8,1.01707618483485
79,1.19942039180853
79.2,1.48651708712995
79.4,1.84993532762508
79.6,1.96015486489071
79.8,1.70781590429124
80,1.41622495290798
80.2,1.19909882743161
80.4,1.39427409918525
80.6,1.50762220069061
80.8,1.4926724861117
81,1.67635718258117
81.2,2.01653444550436
81.4,2.14701344182257
81.6,2.42483407212242
81.8,3.02060805304617
82,3.00972560039338
82.2,3.15107922763022
82.4,2.81916074383884
82.6,2.26027225006018
82.8,2.51095784781657
83,2.2957972537005
83.2,1.73434635332484
83.4,1.7678596972076
83.6,0.912860984273152
83.8,0.685883740639042
84,0.372415737071123
84.2,0.587305819766698
84.4,0.760996968537114
84.6,0.781968849297954
84.8,0.536208071850638
85,0.497648524080432
85.2,0.179772281703549
85.4,0.223522259506751
85.6,0.0450339485685731
85.8,0.419007401719597
86,0.315889499199102
86.2,0.379460115459551
86.4,0.261987870948843
86.6,0.425780000883606
86.8,0.310686952072842
87,0.112331761530299
87.2,0.0334822847403871
87.4,0.456544852325607
87.6,0.339675789485113
87.8,0.364313815703383
88,0.510089879235068
88.2,1.08850815671053
88.4,0.493060583648429
88.6,0.551920583070995
88.8,0.476800598894954
89,0.545466427945144
89.2,0.865984812659519
89.4,0.796399198932846
89.6,1.01411730722145
89.8,1.26670828568226
90,1.72790304556176
90.2,2.25752606433838
90.4,2.56988232022022
90.6,2.61193926530817
90.8,1.54910014233982
91,1.25197254538739
91.2,0.691685827348579
91.4,0.27453646572522
91.6,0.423984102860487
91.8,0.7343428397092
92,0.456089951780257
92.2,0.529031348436064
92.4,0.35415208799202
92.6,0.146881917285583
92.8,0.245494143291069
93,0.166918575094797
93.2,0.4657341684524
93.4,0.977866387458988
93.6,1.13619848780098
93.8,1.75090608516868
94,1.86826773640578
94.2,2.41472547556828
94.4,2.62084702431508
94.6,2.49600144760899
94.8,2.61925535615796
95,2.18095031592532
95.2,2.38646506961035
95.4,2.75995135306439
95.6,3.31300717168008
95.8,3.31895807670654
96,3.05489693848335
96.2,3.03681027896155
96.4,3.15696995472263
96.6,2.92040951947271
96.8,2.43558043946203
97,2.31046172695903
97.2,2.31871989114453
97.4,1.68646543396753
97.6,2.29506648306543
97.8,2.2525208448904
98,1.87651669209873
98.2,1.75249973099639
98.4,1.70564291309259
98.6,1.51586459435083
98.8,1.53949059781036
99,1.97616862137008
99.2,1.8787152736567
99.4,2.06318236921598
99.6,1.82185452073045
99.8,1.93704865392695
100,2.44955225514769
100.2,2.72649746688359
100.4,2.99215578185471
100.6,3.32850820909715
100.8,2.97820524664587
101,2.97703165400733
101.2,3.07362694158201
101.4,3.14869511572769
101.6,3.96718737307344
101.8,4.11349896665061
102,3.92115691011117
102.2,3.69481665244902
102.4,3.37361006076634
102.6,2.86163333079409
102.8,2.55204261164263
103,1.77609397132932
103.2,1.70653607444987
103.4,1.32179402895153
103.6,1.3005753351662
103.8,1.10769478739792
104,1.62845704933196
104.2,1.71908384536349
104.4,1.89612444130407
104.6,1.72817543617671
104.8,0.997951646817825
105,1.00256946551858
105.2,1.45408582647326
105.4,1.36432905328175
105.6,1.43518674557828
105.8,1.77525470711169
106,1.61411915168418
106.2,1.53460423984848
106.4,1.85909873727189
106.6,1.70161959102262
106.8,1.16452704979059
107,1.40282944676525
107.2,1.00471821827574
107.4,0.798183099036464
107.6,0.754568221763719
107.8,0.550229258350385
108,0.208884633186926
108.2,0.0255539019276796
108.4,0.197376162125295
108.6,0.222792910574867
108.8,0.418219967555842
109,0.913016229414126
109.2,1.00541223597895
109.4,0.809946034635061
109.6,0.640905633506691
109.8,0.823002395407372
110,0.496980090935381

